beta_1^1	beta_1^2	beta_2^1	beta_2^2	rot_rate, *1e-3 (ordinary convention)	rot_rate *1e-3 (mCT convention)
1.0	-1.0	-0.8	0.6	1.1254037011959628	-1.1254037011959628
1.0	-1.0	-0.8	0.8	1.0144790720586356	-1.0144790720586356
1.0	-1.0	-0.8	1.0	0.5980533465575534	-0.5980533465575534
1.0	-1.0	-0.6	0.0	0.13229595489570709	-0.13229595489570709
1.0	-1.0	-0.6	0.2	0.9426301645492304	-0.9426301645492304
1.0	-1.0	-0.6	0.4	1.4176121767126828	-1.4176121767126828
1.0	-1.0	-0.6	0.6	1.5612526959519801	-1.5612526959519801
1.0	-1.0	-0.6	0.8	1.3831201174458072	-1.3831201174458072
1.0	-1.0	-0.6	1.0	0.8982832312061046	-0.8982832312061046
1.0	-1.0	-0.4	0.0	0.43733868502335743	-0.43733868502335743
1.0	-1.0	-0.4	0.2	1.1883717628808406	-1.1883717628808406
1.0	-1.0	-0.4	0.4	1.6009586711545465	-1.6009586711545465
1.0	-1.0	-0.4	0.6	1.6800268468825998	-1.6800268468825998
1.0	-1.0	-0.4	0.8	1.4360614177158955	-1.4360614177158955
1.0	-1.0	-0.4	1.0	0.8851624976976088	-0.8851624976976088
1.0	-1.0	-0.2	0.0	0.411383696903931	-0.411383696903931
1.0	-1.0	-0.2	0.2	1.1027718682882954	-1.1027718682882954
1.0	-1.0	-0.2	0.4	1.4535366304673856	-1.4535366304673856
1.0	-1.0	-0.2	0.6	1.4695221529515354	-1.4695221529515354
1.0	-1.0	-0.2	0.8	1.162187591643362	-1.162187591643362
1.0	-1.0	-0.2	1.0	0.5484352014992239	-0.5484352014992239
1.0	-1.0	0.0	0.0	0.0453782573743612	-0.0453782573743612
1.0	-1.0	0.0	0.2	0.6775798885217116	-0.6775798885217116
1.0	-1.0	0.0	0.4	0.9680121948735259	-0.9680121948735259
1.0	-1.0	0.0	0.6	0.9233787826328347	-0.9233787826328347
1.0	-1.0	0.0	0.8	0.5559982443949509	-0.5559982443949509
1.0	-1.0	0.0	1.0	-0.1163104324115571	0.1163104324115571
1.0	-0.8	-1.0	0.0	-1.1411027447825477	1.1411027447825477
1.0	-0.8	-1.0	0.2	-0.4640385182764537	0.4640385182764537
1.0	-0.8	-1.0	0.4	-0.05013380707394703	0.05013380707394703
1.0	-0.8	-1.0	0.6	0.1024448537693912	-0.1024448537693912
1.0	-0.8	-1.0	0.8	0.0	-0.0
1.0	-0.8	-1.0	1.0	-0.3468113533926873	0.3468113533926873
1.0	-0.8	-0.8	0.0	-0.24505404897745311	0.24505404897745311
1.0	-0.8	-0.8	0.2	0.37929806037660496	-0.37929806037660496
1.0	-0.8	-0.8	0.4	0.7367091329792126	-0.7367091329792126
1.0	-0.8	-0.8	0.6	0.8295282957904059	-0.8295282957904059
1.0	-0.8	-0.8	0.8	0.6650894085878597	-0.6650894085878597
1.0	-0.8	-0.8	1.0	0.2548516272741902	-0.2548516272741902
1.0	-0.8	-0.6	0.0	0.3517387904308124	-0.3517387904308124
1.0	-0.8	-0.6	0.2	0.9217172050269553	-0.9217172050269553
1.0	-0.8	-0.6	0.4	1.2214887234394018	-1.2214887234394018
1.0	-0.8	-0.6	0.6	1.2543765008799115	-1.2543765008799115
1.0	-0.8	-0.6	0.8	1.0284592422598278	-1.0284592422598278
1.0	-0.8	-0.6	1.0	0.5562274275130032	-0.5562274275130032
1.0	-0.8	-0.4	0.0	0.6293941379512094	-0.6293941379512094
1.0	-0.8	-0.4	0.2	1.1439675337582016	-1.1439675337582016
1.0	-0.8	-0.4	0.4	1.3859849064214613	-1.3859849064214613
1.0	-0.8	-0.4	0.6	1.3596288478454435	-1.3596288478454435
1.0	-0.8	-0.4	0.8	1.0737802038546758	-1.0737802038546758
1.0	-0.8	-0.4	1.0	0.5417315952961934	-0.5417315952961934
1.0	-0.8	-0.2	0.0	0.5734734571464409	-0.5734734571464409
1.0	-0.8	-0.2	0.2	1.0324126510462301	-1.0324126510462301
1.0	-0.8	-0.2	0.4	1.2174207230939733	-1.2174207230939733
1.0	-0.8	-0.2	0.6	1.1333105187687684	-1.1333105187687684
1.0	-0.8	-0.2	0.8	0.7899369121468661	-0.7899369121468661
1.0	-0.8	-0.2	1.0	0.20128007342945822	-0.20128007342945822
1.0	-0.8	0.0	0.0	0.17521049375100572	-0.17521049375100572
1.0	-0.8	0.0	0.2	0.5793176266567753	-0.5793176266567753
1.0	-0.8	0.0	0.4	0.7088060883563414	-0.7088060883563414
1.0	-0.8	0.0	0.6	0.5695200483600382	-0.5695200483600382
1.0	-0.8	0.0	0.8	0.17188733853924698	-0.17188733853924698
1.0	-0.8	0.0	1.0	-0.4692524342121442	0.4692524342121442
1.0	-0.6	-1.0	0.0	-0.8656819326631607	0.8656819326631607
1.0	-0.6	-1.0	0.2	-0.37878239836098726	0.37878239836098726
1.0	-0.6	-1.0	0.4	-0.09058462741018315	0.09058462741018315
1.0	-0.6	-1.0	0.6	-0.0	0.0
1.0	-0.6	-1.0	0.8	-0.1024448537693912	0.1024448537693912
1.0	-0.6	-1.0	1.0	-0.3899550753660383	0.3899550753660383
1.0	-0.6	-0.8	0.0	0.007219268218648373	-0.007219268218648373
1.0	-0.6	-0.8	0.2	0.4458184603912935	-0.4458184603912935
1.0	-0.6	-0.8	0.4	0.6825646213393497	-0.6825646213393497
1.0	-0.6	-0.8	0.6	0.7192912160072356	-0.7192912160072356
1.0	-0.6	-0.8	0.8	0.5613267518896675	-0.5613267518896675
1.0	-0.6	-0.8	1.0	0.21743748325214743	-0.21743748325214743
1.0	-0.6	-0.6	0.0	0.5777706406099221	-0.5777706406099221
1.0	-0.6	-0.6	0.2	0.9665225046061857	-0.9665225046061857
1.0	-0.6	-0.6	0.4	1.1510149146383106	-1.1510149146383106
1.0	-0.6	-0.6	0.6	1.133768885004873	-1.133768885004873
1.0	-0.6	-0.6	0.8	0.9209150641137721	-0.9209150641137721
1.0	-0.6	-0.6	1.0	0.5219072555846668	-0.5219072555846668
1.0	-0.6	-0.4	0.0	0.8265489152557255	-0.8265489152557255
1.0	-0.6	-0.4	0.2	1.1645940143829114	-1.1645940143829114
1.0	-0.6	-0.4	0.4	1.296775377719592	-1.296775377719592
1.0	-0.6	-0.4	0.6	1.2263588646980141	-1.2263588646980141
1.0	-0.6	-0.4	0.8	0.9600480815212074	-0.9600480815212074
1.0	-0.6	-0.4	1.0	0.508098972722014	-0.508098972722014
1.0	-0.6	-0.2	0.0	0.7395739219548666	-0.7395739219548666
1.0	-0.6	-0.2	0.2	1.0268549604334614	-1.0268549604334614
1.0	-0.6	-0.2	0.4	1.1074701222083683	-1.1074701222083683
1.0	-0.6	-0.2	0.6	0.9853155202864767	-0.9853155202864767
1.0	-0.6	-0.2	0.8	0.6678969017840007	-0.6678969017840007
1.0	-0.6	-0.2	1.0	0.16598587324939948	-0.16598587324939948
1.0	-0.6	0.0	0.0	0.3085377726779483	-0.3085377726779483
1.0	-0.6	0.0	0.2	0.5459141872006484	-0.5459141872006484
1.0	-0.6	0.0	0.4	0.5765674292401475	-0.5765674292401475
1.0	-0.6	0.0	0.6	0.4050811611574921	-0.4050811611574921
1.0	-0.6	0.0	0.8	0.03964867942305296	-0.03964867942305296
1.0	-0.6	0.0	1.0	-0.5083281558400664	0.5083281558400664
1.0	-0.4	-1.0	0.0	-0.5818386409553509	0.5818386409553509
1.0	-0.4	-1.0	0.2	-0.22408379367566497	0.22408379367566497
1.0	-0.4	-1.0	0.4	0.0	-0.0
1.0	-0.4	-1.0	0.6	0.09058462741018315	-0.09058462741018315
1.0	-0.4	-1.0	0.8	0.05013380707394703	-0.05013380707394703
1.0	-0.4	-1.0	1.0	-0.11648231975009636	0.11648231975009636
1.0	-0.4	-0.8	0.0	0.2657378253816758	-0.2657378253816758
1.0	-0.4	-0.8	0.2	0.580463542247037	-0.580463542247037
1.0	-0.4	-0.8	0.4	0.7591690785483407	-0.7591690785483407
1.0	-0.4	-0.8	0.6	0.8025992794192572	-0.8025992794192572
1.0	-0.4	-0.8	0.8	0.7139054127330059	-0.7139054127330059
1.0	-0.4	-0.8	1.0	0.4985305775433293	-0.4985305775433293
1.0	-0.4	-0.6	0.0	0.8084434489295914	-0.8084434489295914
1.0	-0.4	-0.6	0.2	1.078707640892801	-1.078707640892801
1.0	-0.4	-0.6	0.4	1.2112900746860733	-1.2112900746860733
1.0	-0.4	-0.6	0.6	1.20750855323821	-1.20750855323821
1.0	-0.4	-0.6	0.8	1.0710873022175609	-1.0710873022175609
1.0	-0.4	-0.6	1.0	0.8080996742525131	-0.8080996742525131
1.0	-0.4	-0.4	0.0	1.0270841435515137	-1.0270841435515137
1.0	-0.4	-0.4	0.2	1.2521992612584143	-1.2521992612584143
1.0	-0.4	-0.4	0.4	1.3386012967641423	-1.3386012967641423
1.0	-0.4	-0.4	0.6	1.288238306572143	-1.288238306572143
1.0	-0.4	-0.4	0.8	1.1054647699254103	-1.1054647699254103
1.0	-0.4	-0.4	1.0	0.796869701467949	-0.796869701467949
1.0	-0.4	-0.2	0.0	0.908195401061868	-0.908195401061868
1.0	-0.4	-0.2	0.2	1.0881614445124594	-1.0881614445124594
1.0	-0.4	-0.2	0.4	1.1291279268643133	-1.1291279268643133
1.0	-0.4	-0.2	0.6	1.033615862416005	-1.033615862416005
1.0	-0.4	-0.2	0.8	0.80655268820566	-0.80655268820566
1.0	-0.4	-0.2	1.0	0.4550430808928998	-0.4550430808928998
1.0	-0.4	0.0	0.0	0.44415688278541415	-0.44415688278541415
1.0	-0.4	0.0	0.2	0.579718697113367	-0.579718697113367
1.0	-0.4	0.0	0.4	0.5767393165786867	-0.5767393165786867
1.0	-0.4	0.0	0.6	0.4382554174955667	-0.4382554174955667
1.0	-0.4	0.0	0.8	0.16971009891774985	-0.16971009891774985
1.0	-0.4	0.0	1.0	-0.22121900470001085	0.22121900470001085
1.0	-0.2	-1.0	0.0	-0.2923803628552591	0.2923803628552591
1.0	-0.2	-1.0	0.2	-0.0	0.0
1.0	-0.2	-1.0	0.4	0.22408379367566497	-0.22408379367566497
1.0	-0.2	-1.0	0.6	0.37878239836098726	-0.37878239836098726
1.0	-0.2	-1.0	0.8	0.4640385182764537	-0.4640385182764537
1.0	-0.2	-1.0	1.0	0.48139913946891766	-0.48139913946891766
1.0	-0.2	-0.8	0.0	0.5281524955515929	-0.5281524955515929
1.0	-0.2	-0.8	0.2	0.7835770806209138	-0.7835770806209138
1.0	-0.2	-0.8	0.4	0.9691581104637874	-0.9691581104637874
1.0	-0.2	-0.8	0.6	1.0841507399465438	-1.0841507399465438
1.0	-0.2	-0.8	0.8	1.1290706310848002	-1.1290706310848002
1.0	-0.2	-0.8	1.0	1.1057512488229757	-1.1057512488229757
1.0	-0.2	-0.6	0.0	1.0414653842092974	-1.0414653842092974
1.0	-0.2	-0.6	0.2	1.2586736843433923	-1.2586736843433923
1.0	-0.2	-0.6	0.4	1.4050071052198048	-1.4050071052198048
1.0	-0.2	-0.6	0.6	1.4800645763819427	-1.4800645763819427
1.0	-0.2	-0.6	0.8	1.4850493091995807	-1.4850493091995807
1.0	-0.2	-0.6	1.0	1.4221385432942166	-1.4221385432942166
1.0	-0.2	-0.4	0.0	1.229051766335129	-1.229051766335129
1.0	-0.2	-0.4	0.2	1.4073562321798412	-1.4073562321798412
1.0	-0.2	-0.4	0.4	1.5142701567512524	-1.5142701567512524
1.0	-0.2	-0.4	0.6	1.5500227231674162	-1.5500227231674162
1.0	-0.2	-0.4	0.8	1.5160463259161583	-1.5160463259161583
1.0	-0.2	-0.4	1.0	1.4151484581936205	-1.4151484581936205
1.0	-0.2	-0.2	0.0	1.0777909084205917	-1.0777909084205917
1.0	-0.2	-0.2	0.2	1.2171342441964077	-1.2171342441964077
1.0	-0.2	-0.2	0.4	1.2852589260374625	-1.2852589260374625
1.0	-0.2	-0.2	0.6	1.2828525032979132	-1.2828525032979132
1.0	-0.2	-0.2	0.8	1.2118057367016908	-1.2118057367016908
1.0	-0.2	-0.2	1.0	1.0752125983425027	-1.0752125983425027
1.0	-0.2	0.0	0.0	0.5808073169241156	-0.5808073169241156
1.0	-0.2	0.0	0.2	0.6817624804261665	-0.6817624804261665
1.0	-0.2	0.0	0.4	0.7123584266861525	-0.7123584266861525
1.0	-0.2	0.0	0.6	0.6736264797353088	-0.6736264797353088
1.0	-0.2	0.0	0.8	0.567915766533672	-0.567915766533672
1.0	-0.2	0.0	1.0	0.39872132963153983	-0.39872132963153983
1.0	0.0	-1.0	-1.0	-1.4056373587944488	1.4056373587944488
1.0	0.0	-1.0	-0.8	-1.1411027447825477	1.1411027447825477
1.0	0.0	-1.0	-0.6	-0.8656819326631607	0.8656819326631607
1.0	0.0	-1.0	-0.4	-0.5818959367348641	0.5818959367348641
1.0	0.0	-1.0	-0.2	-0.2923803628552591	0.2923803628552591
1.0	0.0	-1.0	0.2	0.2923803628552591	-0.2923803628552591
1.0	0.0	-1.0	0.4	0.5818386409553509	-0.5818386409553509
1.0	0.0	-1.0	0.6	0.8656819326631607	-0.8656819326631607
1.0	0.0	-1.0	0.8	1.1411027447825477	-1.1411027447825477
1.0	0.0	-1.0	1.0	1.4056373587944488	-1.4056373587944488
1.0	0.0	-0.8	-1.0	-0.4887902950261054	0.4887902950261054
1.0	0.0	-0.8	-0.8	-0.24505404897745311	0.24505404897745311
1.0	0.0	-0.8	-0.6	0.007219268218648373	-0.007219268218648373
1.0	0.0	-0.8	-0.4	0.2657378253816758	-0.2657378253816758
1.0	0.0	-0.8	-0.2	0.5281524955515929	-0.5281524955515929
1.0	0.0	-0.8	0.2	1.0541850472612018	-1.0541850472612018
1.0	0.0	-0.8	0.4	1.3127036044242293	-1.3127036044242293
1.0	0.0	-0.8	0.6	1.5648623300613045	-1.5648623300613045
1.0	0.0	-0.8	0.8	1.8083120972123912	-1.8083120972123912
1.0	0.0	-0.8	1.0	2.040818370476479	-2.040818370476479
1.0	0.0	-0.6	-1.0	0.13229595489570709	-0.13229595489570709
1.0	0.0	-0.6	-0.8	0.3517387904308124	-0.3517387904308124
1.0	0.0	-0.6	-0.6	0.5777706406099221	-0.5777706406099221
1.0	0.0	-0.6	-0.4	0.8084434489295914	-0.8084434489295914
1.0	0.0	-0.6	-0.2	1.0414653842092974	-1.0414653842092974
1.0	0.0	-0.6	0.2	1.5057330856038036	-1.5057330856038036
1.0	0.0	-0.6	0.4	1.7323951893575573	-1.7323951893575573
1.0	0.0	-0.6	0.6	1.9525828700263326	-1.9525828700263326
1.0	0.0	-0.6	0.8	2.1641761837681455	-2.1641761837681455
1.0	0.0	-0.6	1.0	2.3653989614180904	-2.3653989614180904
1.0	0.0	-0.4	-1.0	0.43733868502335743	-0.43733868502335743
1.0	0.0	-0.4	-0.8	0.6293941379512094	-0.6293941379512094
1.0	0.0	-0.4	-0.6	0.8266062110352388	-0.8266062110352388
1.0	0.0	-0.4	-0.4	1.0270841435515137	-1.0270841435515137
1.0	0.0	-0.4	-0.2	1.229051766335129	-1.229051766335129
1.0	0.0	-0.4	0.2	1.6294346735725482	-1.6294346735725482
1.0	0.0	-0.4	0.4	1.8240684365784887	-1.8240684365784887
1.0	0.0	-0.4	0.6	2.0125142553970163	-2.0125142553970163
1.0	0.0	-0.4	0.8	2.193053256642739	-2.193053256642739
1.0	0.0	-0.4	1.0	2.36408115848929	-2.36408115848929
1.0	0.0	-0.2	-1.0	0.411383696903931	-0.411383696903931
1.0	0.0	-0.2	-0.8	0.5734734571464409	-0.5734734571464409
1.0	0.0	-0.2	-0.6	0.7395739219548666	-0.7395739219548666
1.0	0.0	-0.2	-0.4	0.908195401061868	-0.908195401061868
1.0	0.0	-0.2	-0.2	1.0777909084205917	-1.0777909084205917
1.0	0.0	-0.2	0.2	1.4134868805877412	-1.4134868805877412
1.0	0.0	-0.2	0.4	1.576378781743434	-1.576378781743434
1.0	0.0	-0.2	0.6	1.7339421754044104	-1.7339421754044104
1.0	0.0	-0.2	0.8	1.8847446670828432	-1.8847446670828432
1.0	0.0	-0.2	1.0	2.0274684538499312	-2.0274684538499312
1.0	0.0	0.0	-1.0	0.0453782573743612	-0.0453782573743612
1.0	0.0	0.0	-0.8	0.17521049375100572	-0.17521049375100572
1.0	0.0	0.0	-0.6	0.3085377726779483	-0.3085377726779483
1.0	0.0	0.0	-0.4	0.44415688278541415	-0.44415688278541415
1.0	0.0	0.0	-0.2	0.5808073169241156	-0.5808073169241156
1.0	0.0	0.0	0.2	0.8520455371390473	-0.8520455371390473
1.0	0.0	0.0	0.4	0.984112308916702	-0.984112308916702
1.0	0.0	0.0	0.6	1.112225671907954	-1.112225671907954
1.0	0.0	0.0	0.8	1.235239710522542	-1.235239710522542
1.0	0.0	0.0	1.0	1.3521803965087429	-1.3521803965087429
1.0	0.2	-1.0	-1.0	-0.48139913946891766	0.48139913946891766
1.0	0.2	-1.0	-0.8	-0.4640958140559668	0.4640958140559668
1.0	0.2	-1.0	-0.6	-0.37878239836098726	0.37878239836098726
1.0	0.2	-1.0	-0.4	-0.22408379367566497	0.22408379367566497
1.0	0.2	-1.0	-0.2	0.0	-0.0
1.0	0.2	-1.0	0.0	0.2923803628552591	-0.2923803628552591
1.0	0.2	-0.8	-1.0	0.37958453927417035	-0.37958453927417035
1.0	0.2	-0.8	-0.8	0.37929806037660496	-0.37929806037660496
1.0	0.2	-0.8	-0.6	0.4458184603912935	-0.4458184603912935
1.0	0.2	-0.8	-0.4	0.580463542247037	-0.580463542247037
1.0	0.2	-0.8	-0.2	0.7835770806209138	-0.7835770806209138
1.0	0.2	-0.8	0.0	1.0541850472612018	-1.0541850472612018
1.0	0.2	-0.6	-1.0	0.9426301645492304	-0.9426301645492304
1.0	0.2	-0.6	-0.8	0.9217172050269553	-0.9217172050269553
1.0	0.2	-0.6	-0.6	0.9665225046061857	-0.9665225046061857
1.0	0.2	-0.6	-0.4	1.078707640892801	-1.078707640892801
1.0	0.2	-0.6	-0.2	1.2586736843433923	-1.2586736843433923
1.0	0.2	-0.6	0.0	1.5057330856038036	-1.5057330856038036
1.0	0.2	-0.4	-1.0	1.1883717628808406	-1.1883717628808406
1.0	0.2	-0.4	-0.8	1.1439675337582016	-1.1439675337582016
1.0	0.2	-0.4	-0.6	1.1645940143829114	-1.1645940143829114
1.0	0.2	-0.4	-0.4	1.2521992612584143	-1.2521992612584143
1.0	0.2	-0.4	-0.2	1.4073562321798412	-1.4073562321798412
1.0	0.2	-0.4	0.0	1.6294346735725482	-1.6294346735725482
1.0	0.2	-0.2	-1.0	1.1027718682882954	-1.1027718682882954
1.0	0.2	-0.2	-0.8	1.0324126510462301	-1.0324126510462301
1.0	0.2	-0.2	-0.6	1.0268549604334614	-1.0268549604334614
1.0	0.2	-0.2	-0.4	1.0881614445124594	-1.0881614445124594
1.0	0.2	-0.2	-0.2	1.2171342441964077	-1.2171342441964077
1.0	0.2	-0.2	0.0	1.4134868805877412	-1.4134868805877412
1.0	0.2	0.0	-1.0	0.6775798885217116	-0.6775798885217116
1.0	0.2	0.0	-0.8	0.5793176266567753	-0.5793176266567753
1.0	0.2	0.0	-0.6	0.5459141872006484	-0.5459141872006484
1.0	0.2	0.0	-0.4	0.579718697113367	-0.579718697113367
1.0	0.2	0.0	-0.2	0.6817624804261665	-0.6817624804261665
1.0	0.2	0.0	0.0	0.8520455371390473	-0.8520455371390473
1.0	0.4	-1.0	-1.0	0.11648231975009636	-0.11648231975009636
1.0	0.4	-1.0	-0.8	-0.05013380707394703	0.05013380707394703
1.0	0.4	-1.0	-0.6	-0.09058462741018315	0.09058462741018315
1.0	0.4	-1.0	-0.4	-0.0	0.0
1.0	0.4	-1.0	-0.2	0.22408379367566497	-0.22408379367566497
1.0	0.4	-1.0	0.0	0.5818959367348641	-0.5818959367348641
1.0	0.4	-0.8	-1.0	0.916617880650291	-0.916617880650291
1.0	0.4	-0.8	-0.8	0.7367091329792126	-0.7367091329792126
1.0	0.4	-0.8	-0.6	0.6825646213393497	-0.6825646213393497
1.0	0.4	-0.8	-0.4	0.7591690785483407	-0.7591690785483407
1.0	0.4	-0.8	-0.2	0.9691581104637874	-0.9691581104637874
1.0	0.4	-0.8	0.0	1.3127036044242293	-1.3127036044242293
1.0	0.4	-0.6	-1.0	1.4176694724921959	-1.4176694724921959
1.0	0.4	-0.6	-0.8	1.2214887234394018	-1.2214887234394018
1.0	0.4	-0.6	-0.6	1.1510149146383106	-1.1510149146383106
1.0	0.4	-0.6	-0.4	1.2112900746860733	-1.2112900746860733
1.0	0.4	-0.6	-0.2	1.4050071052198048	-1.4050071052198048
1.0	0.4	-0.6	0.0	1.7324524851370702	-1.7324524851370702
1.0	0.4	-0.4	-1.0	1.6010159669340596	-1.6010159669340596
1.0	0.4	-0.4	-0.8	1.3859849064214613	-1.3859849064214613
1.0	0.4	-0.4	-0.6	1.296775377719592	-1.296775377719592
1.0	0.4	-0.4	-0.4	1.3386012967641423	-1.3386012967641423
1.0	0.4	-0.4	-0.2	1.5142701567512524	-1.5142701567512524
1.0	0.4	-0.4	0.0	1.8240684365784887	-1.8240684365784887
1.0	0.4	-0.2	-1.0	1.4535939262468986	-1.4535939262468986
1.0	0.4	-0.2	-0.8	1.2174207230939733	-1.2174207230939733
1.0	0.4	-0.2	-0.6	1.1074701222083683	-1.1074701222083683
1.0	0.4	-0.2	-0.4	1.1291279268643133	-1.1291279268643133
1.0	0.4	-0.2	-0.2	1.2852589260374625	-1.2852589260374625
1.0	0.4	-0.2	0.0	1.576378781743434	-1.576378781743434
1.0	0.4	0.0	-1.0	0.968069490653039	-0.968069490653039
1.0	0.4	0.0	-0.8	0.7088060883563414	-0.7088060883563414
1.0	0.4	0.0	-0.6	0.5765674292401475	-0.5765674292401475
1.0	0.4	0.0	-0.4	0.5767393165786867	-0.5767393165786867
1.0	0.4	0.0	-0.2	0.7123584266861525	-0.7123584266861525
1.0	0.4	0.0	0.0	0.984112308916702	-0.984112308916702
1.0	0.6	-1.0	-1.0	0.3899550753660383	-0.3899550753660383
1.0	0.6	-1.0	-0.8	0.1024448537693912	-0.1024448537693912
1.0	0.6	-1.0	-0.6	0.0	-0.0
1.0	0.6	-1.0	-0.4	0.09058462741018315	-0.09058462741018315
1.0	0.6	-1.0	-0.2	0.37878239836098726	-0.37878239836098726
1.0	0.6	-1.0	0.0	0.8656819326631607	-0.8656819326631607
1.0	0.6	-0.8	-1.0	1.1254037011959628	-1.1254037011959628
1.0	0.6	-0.8	-0.8	0.8295282957904059	-0.8295282957904059
1.0	0.6	-0.8	-0.6	0.7192912160072356	-0.7192912160072356
1.0	0.6	-0.8	-0.4	0.8025992794192572	-0.8025992794192572
1.0	0.6	-0.8	-0.2	1.0841507399465438	-1.0841507399465438
1.0	0.6	-0.8	0.0	1.5648623300613045	-1.5648623300613045
1.0	0.6	-0.6	-1.0	1.5612526959519801	-1.5612526959519801
1.0	0.6	-0.6	-0.8	1.2543765008799115	-1.2543765008799115
1.0	0.6	-0.6	-0.6	1.133768885004873	-1.133768885004873
1.0	0.6	-0.6	-0.4	1.20750855323821	-1.20750855323821
1.0	0.6	-0.6	-0.2	1.4801218721614555	-1.4801218721614555
1.0	0.6	-0.6	0.0	1.9526401658058454	-1.9526401658058454
1.0	0.6	-0.4	-1.0	1.6800268468825998	-1.6800268468825998
1.0	0.6	-0.4	-0.8	1.3596288478454435	-1.3596288478454435
1.0	0.6	-0.4	-0.6	1.2263588646980141	-1.2263588646980141
1.0	0.6	-0.4	-0.4	1.288295602351656	-1.288295602351656
1.0	0.6	-0.4	-0.2	1.5500227231674162	-1.5500227231674162
1.0	0.6	-0.4	0.0	2.0125142553970163	-2.0125142553970163
1.0	0.6	-0.2	-1.0	1.4695221529515354	-1.4695221529515354
1.0	0.6	-0.2	-0.8	1.1333678145482813	-1.1333678145482813
1.0	0.6	-0.2	-0.6	0.9853728160659897	-0.9853728160659897
1.0	0.6	-0.2	-0.4	1.033615862416005	-1.033615862416005
1.0	0.6	-0.2	-0.2	1.2828525032979132	-1.2828525032979132
1.0	0.6	-0.2	0.0	1.7339421754044104	-1.7339421754044104
1.0	0.6	0.0	-1.0	0.9233787826328347	-0.9233787826328347
1.0	0.6	0.0	-0.8	0.5695200483600382	-0.5695200483600382
1.0	0.6	0.0	-0.6	0.4050811611574921	-0.4050811611574921
1.0	0.6	0.0	-0.4	0.4382554174955667	-0.4382554174955667
1.0	0.6	0.0	-0.2	0.6736264797353088	-0.6736264797353088
1.0	0.6	0.0	0.0	1.112225671907954	-1.112225671907954
1.0	0.8	-1.0	-1.0	0.3468113533926873	-0.3468113533926873
1.0	0.8	-1.0	-0.8	0.0	-0.0
1.0	0.8	-1.0	-0.6	-0.1024448537693912	0.1024448537693912
1.0	0.8	-1.0	-0.4	0.05013380707394703	-0.05013380707394703
1.0	0.8	-1.0	-0.2	0.4640958140559668	-0.4640958140559668
1.0	0.8	-1.0	0.0	1.1411027447825477	-1.1411027447825477
1.0	0.8	-0.8	-1.0	1.0144790720586356	-1.0144790720586356
1.0	0.8	-0.8	-0.8	0.6650894085878597	-0.6650894085878597
1.0	0.8	-0.8	-0.6	0.5613267518896675	-0.5613267518896675
1.0	0.8	-0.8	-0.4	0.7139054127330059	-0.7139054127330059
1.0	0.8	-0.8	-0.2	1.1290706310848002	-1.1290706310848002
1.0	0.8	-0.8	0.0	1.8083120972123912	-1.8083120972123912
1.0	0.8	-0.6	-1.0	1.3831201174458072	-1.3831201174458072
1.0	0.8	-0.6	-0.8	1.0284592422598278	-1.0284592422598278
1.0	0.8	-0.6	-0.6	0.9209150641137721	-0.9209150641137721
1.0	0.8	-0.6	-0.4	1.0710873022175609	-1.0710873022175609
1.0	0.8	-0.6	-0.2	1.4850493091995807	-1.4850493091995807
1.0	0.8	-0.6	0.0	2.1642334795476588	-2.1642334795476588
1.0	0.8	-0.4	-1.0	1.4360614177158955	-1.4360614177158955
1.0	0.8	-0.4	-0.8	1.0737802038546758	-1.0737802038546758
1.0	0.8	-0.4	-0.6	0.9600480815212074	-0.9600480815212074
1.0	0.8	-0.4	-0.4	1.1054647699254103	-1.1054647699254103
1.0	0.8	-0.4	-0.2	1.5160463259161583	-1.5160463259161583
1.0	0.8	-0.4	0.0	2.193053256642739	-2.193053256642739
1.0	0.8	-0.2	-1.0	1.162187591643362	-1.162187591643362
1.0	0.8	-0.2	-0.8	0.7899369121468661	-0.7899369121468661
1.0	0.8	-0.2	-0.6	0.6678969017840007	-0.6678969017840007
1.0	0.8	-0.2	-0.4	0.80655268820566	-0.80655268820566
1.0	0.8	-0.2	-0.2	1.2118057367016908	-1.2118057367016908
1.0	0.8	-0.2	0.0	1.8847446670828432	-1.8847446670828432
1.0	0.8	0.0	-1.0	0.5559982443949509	-0.5559982443949509
1.0	0.8	0.0	-0.8	0.17188733853924698	-0.17188733853924698
1.0	0.8	0.0	-0.6	0.03964867942305296	-0.03964867942305296
1.0	0.8	0.0	-0.4	0.16971009891774985	-0.16971009891774985
1.0	0.8	0.0	-0.2	0.567915766533672	-0.567915766533672
1.0	0.8	0.0	0.0	1.235239710522542	-1.235239710522542
1.0	1.0	-1.0	-1.0	0.0	-0.0
1.0	1.0	-1.0	-0.8	-0.3468113533926873	0.3468113533926873
1.0	1.0	-1.0	-0.6	-0.3899550753660383	0.3899550753660383
1.0	1.0	-1.0	-0.4	-0.11648231975009636	0.11648231975009636
1.0	1.0	-1.0	-0.2	0.48139913946891766	-0.48139913946891766
1.0	1.0	-1.0	0.0	1.4056373587944488	-1.4056373587944488
1.0	1.0	-0.8	-1.0	0.5980533465575534	-0.5980533465575534
1.0	1.0	-0.8	-0.8	0.2548516272741902	-0.2548516272741902
1.0	1.0	-0.8	-0.6	0.21743748325214743	-0.21743748325214743
